ReviewID,Platform,ProductName,Category,State,Rating,ReviewText,Sentiment
REV006340,KONGA,Cutlery set,Baby & Kids,Oyo,4,Five stars no doubt. I swear this product na the best,Positive
REV006341,Konga,Sunglasses,Baby & Kids,Kaduna,2/5,Complete waste of my hard earned money. I don waste my money buy fake product,👎
REV006342,KONGA,Exercise book,Fashion,Imo,5,This product exceeded my expectations. Five stars all the way,1
REV006343,konga,USB cable,Home & Kitchen,Sokoto,2,Worst product I have ever ordered. Wasted my money completely,N
REV006344,jiji nigeria,Men shirt,Fashion,Rivers,4,This product exceeded my expectations. works better than expected. Highly recommend this seller,P
REV006345,JIJI,Phone case,Fashion,Lagos,2,Very dissatisfied with this item. Abeg avoid this seller e be thief,Neg
REV006346,Konga.com,Pressing iron,Books & Stationery,Bauchi,3,Worst product I have ever ordered. Wasted my money completely,Neg
REV006347,Konga.com,Sunglasses,Beauty,Abuja,5,I no regret buying this product at all,POSITIVE
REV006348,konga,Ankara fabric,Books & Stationery,Kaduna,4,<p>Best thing I have ordered on this platform. Wahala free delivery fast product correct</p>,P
REV006349,konga,Thermometer,Books & Stationery,Sokoto,2,I don waste my money buy fake product,neg
REV006350,Jumia,Phone case,Home & Kitchen,Imo,3,This product is nothing like the picture. Wahala product fake packaging torn inside damaged,N
REV006351,jiji,Perfume,Books & Stationery,Imo,3,Terrible quality waste of money. This product na lie the picture and reality different,N
REV006352,jumia,Smartwatch,Beauty,Enugu,5,Very satisfied with this item. I no regret buying this product at all,Pos
REV006353,jiji,Pressing iron,Phones & Tablets,Kwara,2,This thing na china fake dem charge me original price,Neg
REV006354,Jumia.com,Phone stand,Fashion,Enugu,1,Never buying from this seller again. Complete scam avoid this,0
REV006355,Konga,Plate set,Sports,Benue,4,Ordered and received in perfect condition. delivery was very fast. Highly recommend this seller,Positive
REV006356,KONGA,Sunglasses,Beauty,Enugu,5,This product dey sweet walahi,Good
REV006357,jumia,Wristwatch,Computers,Kwara,5,This is the best purchase I have made. This product dey sweet walahi,👍
REV006358,KONGA,Power bank,Health,Imo,5,Great value for money. I swear this product na the best,GOOD
REV006359,KONGA,Pressing iron,Health,Katsina,5,Excellent quality product. Na real quality product this one be,pos
REV006360,Jiji.ng,Bluetooth speaker,Electronics,Bauchi,5,I love this product so much. product works perfectly. Keep up the good work,pos
REV006361,KONGA,Thermometer,Home & Kitchen,Imo,5,This product fine well well no cap,Pos
REV006362,konga ng,Jeans,Health,Rivers,2,Zero stars if possible. Product spoil after two days use na wa,Neg
REV006363,Jumia.com,Body lotion,Baby & Kids,Rivers,5,Seller dey try the product reach on time,GOOD
REV006364,Jumia.com,Thermometer,Home & Kitchen,Rivers,1/5,Product stopped working after two days. product is already broken. I want my money back,👎
REV006365,Jiji,USB cable,Electronics,Katsina,5,I am very happy with this purchase. works better than expected. God bless the seller,Positive
REV006366,Jiji,Wristwatch,Home & Kitchen,Katsina,5,God bless the seller this thing work well,POSITIVE
REV006367,KONGA,LED bulb,Health,Anambra,4 stars,Very durable and well made. I will definitely order again,1
REV006368,jumia,Cutlery set,Electronics,Kano,5,Perfect condition arrived on time. I swear this product na the best,pos
REV006369,jiji nigeria,Rice cooker,Home & Kitchen,Bauchi,1,Fake product delivered to me. This seller is fraudulent    ,bad
REV006370,JIJI,Electric kettle,Sports,Kaduna,5,I love this product so much. Thank you so much Check https://jumia.com/ref/123,positive
REV006371,Jiji.ng,School bag,Phones & Tablets,Niger,4,This is the best purchase I have made. Five stars all the way,P
REV006372,konga,Perfume,Health,Delta,2,The quality is extremely poor. size is wrong and too small. Very angry and disappointed,NEGATIVE
REV006373,Jumia,Plate set,Computers,Niger,2,This seller na scammer abeg warn una,bad
REV006374,jiji,Earphones,Electronics,Kano,5,Quality is top notch. This product fine well well no cap,GOOD
REV006375,jumia,Jump rope,Sports,Kaduna,2,Product spoil after two days use na wa,Negative
REV006376,JIJI,Sandals,Sports,Abuja,3,Zero stars if possible. Oga the thing dem send no be wetin I order,Bad
REV006377,Jiji,Body lotion,Computers,Bauchi,2,Product stopped working after two days. Requesting a refund immediately,Bad
REV006378,Jumia.com,Screen protector,Computers,Kano,1,Very dissatisfied with this item. Jumia should do better !!!! *** @#$,neg
REV006379,Jumia,Pressing iron,Baby & Kids,Katsina,2,The quality is extremely poor. Seller ghost me after collection of money na thief,neg
REV006380,JUMIA,Body lotion,Books & Stationery,Oyo,1,<p>This seller na scammer abeg warn una</p>,BAD
REV006381,Jumia.com,Laptop bag,Sports,Abuja,2,Seller ghost me after collection of money na thief,0
REV006382,konga,Face mask,Home & Kitchen,Katsina,4,Product is exactly as described. exactly as shown in the picture. Keep up the good work,P
REV006383,konga ng,Jump rope,Books & Stationery,Oyo,1,Seller ghost me after collection of money na thief,Bad
REV006384,Jumia,Rice cooker,Computers,Plateau,5,This product is absolutely amazing. E reach my house quick quick I happy die,good
REV006385,Jiji.ng,Sandals,Books & Stationery,Kaduna,2,Very dissatisfied with this item. Dem send me reject product I no happy at all,BAD
REV006386,Konga,Jump rope,Fashion,Benue,5,Great value for money. This product dey sweet walahi,Good
REV006387,konga ng,Phone charger,Sports,Anambra,5,Excellent quality product. Na real quality product this one be,GOOD
REV006388,JIJI,Screen protector,Home & Kitchen,Benue,2,Seller ghost me after collection of money na thief,👎
REV006389,Jiji,Lipstick,Baby & Kids,Kaduna,1,I dey vex the delivery delay and product no work,NEGATIVE
REV006390,Jiji,Laptop bag,Beauty,Bauchi,1,Never buying from this seller again. I go report this matter the product na rubbish,Bad
REV006391,JUMIA,Gym bag,Baby & Kids,Anambra,1,The quality is extremely poor. Seller ghost me after collection of money na thief,BAD
REV006392,jumia,Lipstick,Health,Kaduna,4,Absolutely worth every naira. would definitely buy again. God bless the seller,1
REV006393,Jiji.ng,Sneakers,Baby & Kids,Bauchi,2,Never buying from this seller again. Wahala product fake packaging torn inside damaged,0
REV006394,JIJI,Earphones,Sports,Katsina,1,<p>Worst product I have ever ordered. Na so dem dey cheat people for this country</p>,negative
REV006395,JUMIA,Power bank,Books & Stationery,Katsina,1,Never buying from this seller again. Requesting a refund immediately,NEGATIVE
REV006396,jiji,USB cable,Sports,Oyo,1,This is not what I ordered. Never buying here again,bad
REV006397,Konga.com,Body lotion,Home & Kitchen,Abuja,3,I dey vex the delivery delay and product no work,Negative
REV006398,jiji,Jeans,Home & Kitchen,Katsina,5,This is the best purchase I have made. packaging was excellent. I will definitely order again,positive
REV006399,JIJI,Electric fan,Phones & Tablets,Katsina,5,Ordered and received in perfect condition. my family loves it. Will tell my friends about this,positive
REV006400,JIJI,Phone charger,Baby & Kids,Oyo,5,Ordered and received in perfect condition. very durable and strong. Thank you so much,GOOD
REV006401,Jiji,Air fryer,Books & Stationery,Kaduna,4,This product is absolutely amazing. God bless the seller this thing work well,Pos
REV006402,KONGA,Baby clothes,Books & Stationery,Abuja,1,Worst product I have ever ordered. This seller na scammer abeg warn una,Bad
REV006403,Konga.com,Bluetooth speaker,Beauty,Abuja,1,This product na pure rubbish walahi,Negative
REV006404,Jumia,Electric kettle,Phones & Tablets,Anambra,4,This is the best purchase I have made. price is very fair. Five stars all the way,Good
REV006405,Konga,Vitamins,Baby & Kids,Rivers,2,Complete waste of my hard earned money. I warned you do not buy,Neg
REV006406,konga,Body lotion,Baby & Kids,Benue,1,Complete waste of my hard earned money. I warned you do not buy,bad
REV006407,Jumia.com,Pressing iron,Home & Kitchen,Sokoto,4,Ordered and received in perfect condition. God bless the seller,Positive
REV006408,jumia,Electric kettle,Baby & Kids,Oyo,3,This is not what I ordered. Na so dem dey cheat people for this country,N
REV006409,jumia,Body lotion,Sports,Plateau,5,Ordered and received in perfect condition. This product sabi work I dey use am every day,1
REV006410,KONGA,Screen protector,Beauty,Sokoto,5,I love this product so much. Will tell my friends about this    ,1
REV006411,jumia nigeria,Wristwatch,Books & Stationery,Kwara,1 stars,I regret buying this product. This product na lie the picture and reality different,neg
REV006412,jiji,Baby clothes,Home & Kitchen,Enugu,3,The quality is extremely poor. very flimsy and cheap material. Wasted my money completely,0
REV006413,jiji nigeria,Gym bag,Health,Bauchi,5,I love this product so much. price is very fair. I am a loyal customer now,Good
REV006414,KONGA,Phone stand,Health,Rivers,2,I am returning this product immediately. Wasted my money completely,0
REV006415,JIJI,Gym bag,Computers,Kaduna,5,Oga this thing na correct product,positive
REV006416,Konga.com,Laptop bag,Home & Kitchen,Lagos,1,Wahala product fake packaging torn inside damaged,0
REV006417,Jumia,Electric fan,Beauty,Abuja,4,Excellent quality product. Highly recommend this seller,pos
REV006418,JUMIA,Jeans,Home & Kitchen,Abuja,3,This product na lie the picture and reality different,N
REV006419,jumia nigeria,Bag,Baby & Kids,Imo,4,Ordered and received in perfect condition. packaging was excellent. I will definitely order again,positive
REV006420,Jiji.ng,Children toy,Computers,Anambra,3 stars,The quality is extremely poor. This seller is fraudulent,neg
REV006421,Konga.com,Lipstick,Beauty,Sokoto,4,Absolutely worth every naira. This one na original no be china fake,POSITIVE
REV006422,konga ng,Sneakers,Health,Katsina,3,The quality is extremely poor. I have reported this seller Check https://jumia.com/ref/123,Neg
REV006423,konga ng,Children toy,Phones & Tablets,Katsina,5,Absolutely worth every naira. I will definitely order again,GOOD
REV006424,Jumia,Power bank,Sports,Kwara,2,This thing na china fake dem charge me original price,Bad
REV006425,JUMIA,Wristwatch,Computers,Bauchi,5,Oga this thing na correct product,positive
REV006426,jiji nigeria,Sandals,Sports,Kaduna,4,Five stars no doubt. no complaints at all. Best decision I made this month,pos
REV006427,jumia nigeria,Power bank,Health,Katsina,5,Very satisfied with this item. Oga this thing na correct product,1
REV006428,konga,Cutlery set,Electronics,Lagos,5 stars,Excellent quality product. very durable and strong. I am a loyal customer now,Positive
REV006429,JUMIA,Running shoes,Beauty,Kwara,2/5,<p>Absolutely terrible purchase. This product na lie the picture and reality different</p>,👎
REV006430,Jiji,Body lotion,Sports,Benue,5,Wahala free delivery fast product correct,pos
REV006431,JUMIA,Face mask,Electronics,Anambra,,Fake product delivered to me. packaging was torn and dirty. Very angry and disappointed,negative
REV006432,Jiji.ng,Pressing iron,Home & Kitchen,Sokoto,1,Fake product delivered to me. Abeg avoid this seller e be thief,Neg
REV006433,Konga,Electric kettle,Books & Stationery,Kano,1,Very bad experience with this seller. Very angry and disappointed,N
REV006434,Konga.com,Exercise book,Computers,Katsina,1,This is not what I ordered. I go report this matter the product na rubbish,N
REV006435,Konga,Screen protector,Computers,Plateau,5,This is the best purchase I have made. E reach my house quick quick I happy die,GOOD
REV006436,Jumia.com,USB cable,Electronics,Abuja,1,This seller na scammer abeg warn una,NEGATIVE
REV006437,Konga,Women dress,Fashion,Lagos,2,Product spoil after two days use na wa,NEGATIVE
REV006438,jumia,Plate set,Phones & Tablets,Katsina,1,The quality is extremely poor. Complete scam avoid this,0
REV006439,jiji,Power bank,Home & Kitchen,Sokoto,2,<p>I regret buying this product. I want my money back</p>,BAD
REV006440,Konga.com,Smartwatch,Fashion,Benue,5,I am very happy with this purchase. I no regret buying this product at all,positive
REV006441,Konga,Blender,Books & Stationery,Anambra,4,Five stars no doubt. I no regret buying this product at all,pos
REV006442,KONGA,Children toy,Home & Kitchen,Plateau,2,Product spoil after two days use na wa,Negative
REV006443,Jiji.ng,Memory card,Computers,Rivers,1/5,Absolutely terrible purchase. nothing like the pictures shown. This seller is fraudulent,negative
REV006444,Jiji,Laptop bag,Fashion,Kano,5,Packaging was neat and delivery was fast. arrived before the expected date. Will tell my friends about this,P
REV006445,Jiji,Laptop bag,Fashion,Kaduna,2,I dey vex the delivery delay and product no work,Negative
REV006446,konga ng,Hand sanitizer,Fashion,Anambra,4,<p>Five stars no doubt. my family loves it. Keep up the good work</p>,positive
REV006447,JUMIA,Laptop bag,Computers,Kwara,1,Do not buy this product please. completely fake product. Jumia should do better,N
REV006448,Jumia.com,Bag,Home & Kitchen,Plateau,4,Ordered and received in perfect condition. exactly as shown in the picture. Best decision I made this month,positive
REV006449,jumia,Electric fan,Health,Benue,1,Worst product I have ever ordered. Oga the thing dem send no be wetin I order,👎
REV006450,Jiji,Lipstick,Baby & Kids,Lagos,4,Excellent quality product. This one na original no be china fake,Positive
REV006451,Jiji.ng,Gym bag,Fashion,Rivers,4,Packaging was neat and delivery was fast. Five stars all the way Check https://jumia.com/ref/123,1
REV006452,jumia nigeria,Yoga mat,Beauty,Kwara,2,This is not what I ordered. I go report this matter the product na rubbish,Negative
REV006453,Konga,Blender,Home & Kitchen,Bauchi,5,This product is absolutely amazing. E reach my house quick quick I happy die,P
REV006454,Konga.com,Rice cooker,Fashion,Kano,3,Very bad experience with this seller. Oga the thing dem send no be wetin I order,neg
REV006455,Jumia.com,USB cable,Computers,Plateau,3,Product stopped working after two days. size is wrong and too small. I want my money back,neg
REV006456,Konga,Earphones,Health,Kaduna,3,Seller ghost me after collection of money na thief,NEGATIVE
REV006457,jumia,Sunglasses,Baby & Kids,Bauchi,1,Worst product I have ever ordered. I have reported this seller,N
